Competitive Bid Service Area ID,Competitive Bid Service Area Name,Company Name,DBA Name,Address,Address 2,City,State,Zip,Zip Plus 4,Phone,Toll-Free Telephone,Product Category Name,Competitive Bid
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1075 MARTHA GLASS DR,,JEFFERSON CITY,TN,37760,,(865)475-8953,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,10385 IRONWOOD RD 140,,PALM BEACH GARDENS,FL,33410,,(561)471-3030,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2730 AYLIFF RD,STE 102,NORFOLK,VA,23513,,(757)852-3929,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1395 GREG ST,STE 113,SPARKS,NV,89431,,(775)352-7742,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2891 BENEDUM DR,,BRIDGEPORT,WV,26330,,(304)842-9580,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,11634 CLEAR CREEK NWRD 100,,SILVERDALE,WA,98383,,(360)698-0552,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1805S 24TH AVE A,,YAKIMA,WA,98902,,(509)452-1730,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,11414 E 51ST ST,# F,TULSA,OK,74146,,(918)252-7082,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,6025W RENO AVE E-F,,OKLAHOMA CITY,OK,73127,,(405)495-1919,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE,7514 MURRAY DR,,STOCKTON,CA,95210,,(209)475-6860,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2580 LANDON DR,STE H,BULLHEAD CITY,AZ,86429,,(928)763-7787,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,941 PARKWOOD DR,,ROLLA,MO,65401,,(573)364-3931,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,903N BLOOMINGTON ST 101B,,LOWELL,AR,72745,,(479)770-0813,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,860 OSAGE ST,,SIDNEY,NE,69162,,(308)254-0889,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,4739 MAIN STREET,#5 AND #6,SPRINGFIELD,OR,97478,,(541)747-2300,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,175 E CROSSROADS PKWY,STE F,BOLINGBROOK,IL,60440,,(331)803-4636,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,73 ENTERPRISE DR,STE A&B,PENDERGRASS,GA,30567,,(706)983-4017,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2456 FORTUNE DR 130,,LEXINGTON,KY,40509,,(859)276-0663,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE INC,6605 ROYAL ST,,PLEASANT VALLEY,MO,64068,,(816)781-1119,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,11125 EASTEX FWY,,BEAUMONT,TX,77708,,(409)832-6080,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1709 MARTHA BERRY NW,STE 100,ROME,GA,30165,,(706)232-0610,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,10303 COLONEL GLENN RD,STE 1-B,LITTLE ROCK,AR,72204,,(501)227-9020,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2980 VOYAGER DR 2982,,GREEN BAY,WI,54311,,(920)469-4800,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2021 KERN AVE,,RICE LAKE,WI,54868,,(715)234-6961,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,113S WESTWOOD BLVD,,POPLAR BLUFF,MO,63901,,(573)686-2755,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,805 MARATHON PKWY,STE 160,LAWRENCEVILLE,GA,30046,,(678)584-0635,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,601 CAMPUS DR,STE 10,NEW BRIGHTON,MN,55112,,(651)523-8888,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,8910 OAK GROVE RD,,FORT WORTH,TX,76140,,(817)945-3755,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE INC,91 DIDION DR,,SAINT PETERS,MO,63376,,(636)397-7990,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1389W US HIGHWAY 90 150,,LAKE CITY,FL,32055,,(386)752-6348,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,5920SW25TH ST,,OCALA,FL,34474,,(352)368-1055,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2777 MICCOSUKEE RD 4,,TALLAHASSEE,FL,32308,,(850)383-1188,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,233 STEWART RD 239,,HANOVER TOWNSHIP,PA,18706,,(570)831-7400,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE INC,818 MAIN ST,STE H AND I,SALMON,ID,83467,,(208)756-4794,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,5443 DONALD RD A,,GRAYLING,MI,49738,,(989)344-9922,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1234 COMMERCE SWST,,CONOVER,NC,28613,,(828)466-0323,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2222 TETON PLZ,STE 1,IDAHO FALLS,ID,83404,,(208)523-0402,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,771 FENTRESS BLVD,STE 1F,DAYTONA BEACH,FL,32114,,(386)274-4809,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,407 DEVONSHIRE DR,,CHAMPAIGN,IL,61820,,(217)352-7483,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,401 S BANKER ST,STE A&B,EFFINGHAM,IL,62401,,(217)347-5212,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,95 MAIN ST,,BRADFORD,PA,16701,,(814)362-3235,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,804 FAIRFIELD RD,STE 1,MONTOURSVILLE,PA,17754,,(570)323-1382,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,22A BRIARCREST SQ,,HERSHEY,PA,17033,,(717)533-8466,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1450 EXPO PKWY,STE D,SACRAMENTO,CA,95815,,(916)921-1162,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE,12981 LOMA RICA DR,,GRASS VALLEY,CA,95945,,(530)273-7237,,Automatic External Defibrillators (AEDS),N
,,"BRAINERD MEDICAL SUPPLY, INC",BRAINERD MEDICAL SUPPLY INC,206 W WASHINGTON ST,,BRAINERD,MN,56401,,(218)829-2100,,Automatic External Defibrillators (AEDS),N
,,WILLIAM BURKE LTD,MAIN AT LOCUST PHARMACY,129 W LOCUST ST,,DAVENPORT,IA,52803,,(563)324-1641,,Automatic External Defibrillators (AEDS),N
,,PONSI SHOES INC,PONSI SHOES INC,13389 STATE ROUTE 30,,NORTH HUNTINGDON,PA,15642,,(724)864-2210,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,799N CASHUA DR,,FLORENCE,SC,29501,,(843)665-6294,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE,1010 FRANKLIN DR,STE 4,SMOCK,PA,15480,,(724)425-1986,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1626 AMERICAN WAY,,MYRTLE BEACH,SC,29577,,(843)213-3600,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE INC,1000 BUSINESS CENTER DRIVE,SUITE 10,SAVANNAH,GA,31405,,(912)443-4612,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,802 134TH SWST 120,,EVERETT,WA,98204,,(425)745-9062,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,405 BLACK HILLS LN SW,STE A,OLYMPIA,WA,98502,,(360)352-1753,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,610 S DOUGLAS ST,,EL SEGUNDO,CA,90245,,(310)297-6986,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2530 JASON CT,,OCEANSIDE,CA,92056,,(760)724-9300,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE,329 GEES MILL BUSINESS PKWY NE,STE 80,CONYERS,GA,30013,,(770)761-6706,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1165 ALLGOOD RD,STE 19,MARIETTA,GA,30062,,(770)565-0311,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1016S NORTHPOINT BLVD,,WAUKEGAN,IL,60085,,(847)473-0739,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,38444 SKY CANYON DR 110,,MURRIETA,CA,92563,,(951)658-7466,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2292 RALEIGH CT,,CLARKSVILLE,TN,37043,,(931)648-9889,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2944N GOVERNMENT WAY,,COEUR D ALENE,ID,83815,,(208)667-1195,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,251N MAIN ST B,,COLVILLE,WA,99114,,(509)684-4243,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,300W 27TH ST,,WINSTON SALEM,NC,27105,,(336)722-1256,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,505 PECH RD 507,,MEDFORD,OR,97502,,(541)245-2400,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,226W CASTLE ST,,MURFREESBORO,TN,37129,,(615)893-4824,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,7367S REVERE PKWY 2C,,CENTENNIAL,CO,80112,,(303)649-2290,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE INC,4695 IVEY DR,STE B,MACON,GA,31206,,(478)757-8196,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,4806 TECHNOLOGY DR,,MARTINEZ,GA,30907,,(706)868-8806,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,815 COURT ST,UNIT 2,KEENE,NH,3431,,(603)352-0227,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,620 PEVERLY HILL RD,"BLDG 2, UNIT B",PORTSMOUTH,NH,3801,,(603)430-0015,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,536 FIRESIDE CT A,,LAWRENCE,KS,66049,,(785)842-5587,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,3905 BOHANNON DR,STE C-G,MENLO PARK,CA,94025,,(650)330-2420,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1004 NORTH ST,,NACOGDOCHES,TX,75961,,(936)564-2265,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,4040 NEWBERRY RD,STE 1200,GAINESVILLE,FL,32607,,(352)338-7887,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,3416 JENKS AVE,,PANAMA CITY,FL,32405,,(850)747-8070,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE INC,8550 N 91ST AVE,BLDG H STE 85-89,PEORIA,AZ,85345,,(623)872-1392,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1459 INTERSTATE DR B,,COOKEVILLE,TN,38501,,(931)520-7005,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,9876 HAWTHORNE DR,,RANCHO CUCAMONGA,CA,91730,,(909)476-5000,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,9400 KIRBY DR,,HOUSTON,TX,77054,,(713)440-8537,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,73 EASTERN STEEL RD,,MILFORD,CT,6460,,(203)877-2249,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTCARE INC,2085 S BLUE JAY DR,STE 106,GILBERT,AZ,85295,,(480)988-2955,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,244 COX ST,,ROSELLE,NJ,7203,,(908)793-0034,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE INC,11880 W PRESIDENT DR,STE E,BOISE,ID,83713,,(208)322-2372,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,1022 N LAKE ST,,BURBANK,CA,91502,,(818)446-7200,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,60S 700 E 1,,PRICE,UT,84501,,(435)637-9500,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,206W 36TH ST,,OGDEN,UT,84405,,(801)394-4000,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2350 FREEDOM WAY,# 106,YORK,PA,17402,,(717)741-3222,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,400N GENEVA RD F,,LINDON,UT,84042,,(801)785-1000,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2419S COLLEGE RD,,LAFAYETTE,LA,70508,,(337)269-4666,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,6533 PROMLER ST NW,,NORTH CANTON,OH,44720,,(330)319-2000,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2450 SMITH ST I-K,,KISSIMMEE,FL,34744,,(407)297-0100,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,21A HEYMAN LN,,ALEXANDRIA,LA,71303,,(318)442-1133,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,7929 RUFFNER AVE,,VAN NUYS,CA,91406,,(818)442-6100,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,125 JOHN ROBERTS RD,19A AND 20,SOUTH PORTLAND,ME,4106,,(207)245-6040,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,2157 BORDEN AVE,,LONG ISLAND CITY,NY,11101,,(718)361-2243,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,744 ULSTER AVE,,KINGSTON,NY,12401,,(845)336-3333,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,12 PETRA LN,STE 2,ALBANY,NY,12205,,(518)452-4951,,Automatic External Defibrillators (AEDS),N
,,APRIA HEALTHCARE LLC,APRIA HEALTHCARE LLC,3116 WATSON BLVD,,ENDWELL,NY,13760,,(607)754-3511,,Automatic External Defibrillators (AEDS),N
,,TOOLEY DRUG COMPANY,TOOLEY DRUG AND HOMECARE,2615 13TH ST,,COLUMBUS,NE,68601,,(402)564-7397,,Automatic External Defibrillators (AEDS),N
,,COOLEY MEDICAL EQUIPMENT INC,COOLEY MEDICAL EQUIPMENT INC,1184 S LAKE DR,,PRESTONSBURG,KY,41653,,(606)886-8657,,Automatic External Defibrillators (AEDS),N
,,COOLEY MEDICAL EQUIPMENT INC,COOLEY MEDICAL EQUIPMENT,500 VILLAGE LN,,HAZARD,KY,41701,,(606)439-4049,,Automatic External Defibrillators (AEDS),N
,,COOLEY MEDICAL EQUIPMENT INC,COOLEY MEDICAL EQUIPMENT,1316 S BROADWAY,,LEXINGTON,KY,40504,,(859)281-6044,,Automatic External Defibrillators (AEDS),N
,,COOLEY MEDICAL EQUIPMENT INC,COOLEY MEDICAL EQUIPMENT INC,65 WEDDINGTON BRANCH RD,,PIKEVILLE,KY,41501,,(606)432-0055,,Automatic External Defibrillators (AEDS),N
,,COOLEY MEDICAL EQUIPMENT INC,COOLEY MEDICAL EQUIPMENT INC,613 PARK AVE SW,,NORTON,VA,24273,,(276)679-8350,,Automatic External Defibrillators (AEDS),N
,,"HEALTH AID COMPANY, INC.",HEALTH AID CO INC,4502 N ARMENIA AVE,,TAMPA,FL,33603,,(813)879-7552,,Automatic External Defibrillators (AEDS),N
,,DASCO HME LLC,DASCO HOME MEDICAL EQUIPMENT,8125 UEHLING LANE,,HUBER HEIGHTS,OH,45424,,(937)836-4162,,Automatic External Defibrillators (AEDS),N
,,DASCO HME LLC,DASCO HME,1021 NATIONAL RD,STE 600,WHEELING,WV,26003,,(740)633-3510,,Automatic External Defibrillators (AEDS),N
,,DASCO HME LLC,DASCO HOME MEDICAL EQUIPMENT,653 MCCORKLE BLVD,STE F,WESTERVILLE,OH,43082,,(614)392-4339,,Automatic External Defibrillators (AEDS),N
,,RIVERSIDE MEDICAL INC,RIVERSIDE MEDICAL INC,275 EUREKA ST,,SAVANNAH,TN,38372,,(731)926-2677,,Automatic External Defibrillators (AEDS),N
,,RIVERSIDE MEDICAL INC,RIVERSIDE MEDICAL INC,105 LEE PARKWAY DR,STE C,CHATTANOOGA,TN,37421,,(423)417-1310,,Automatic External Defibrillators (AEDS),N
,,AFFORDABLE HOME HEALTH CARE INC,AFFORDABLE MEDICAL,501 W KINGSHIGHWAY,,PARAGOULD,AR,72450,,(870)239-0997,,Automatic External Defibrillators (AEDS),N
,,AFFORDABLE HOME HEALTH CARE INC,AFFORDABLE MEDICAL,4707 E JOHNSON AVE,,JONESBORO,AR,72401,,(870)972-5900,,Automatic External Defibrillators (AEDS),N
,,AFFORDABLE HOME HEALTH CARE INC,AFFORDABLE MEDICAL,308 W MAIN ST,,WALNUT RIDGE,AR,72476,,(870)886-1260,,Automatic External Defibrillators (AEDS),N
,,"BLACK BEAR MEDICAL, INC.",BLACK BEAR MEDICAL INC,275 MARGINAL WAY,,PORTLAND,ME,4101,,(207)871-0008,,Automatic External Defibrillators (AEDS),N
,,SAFEWAY MEDICAL CORPORATION,SAFEWAY MEDICAL SUPPLY,1009 WESTHEIMER RD,STE A,HOUSTON,TX,77006,,(713)807-9922,,Automatic External Defibrillators (AEDS),N
,,MMS EQUIPMENT OF DALLAS CENTRAL INC.,MAJORS MEDICAL SUPPLY,2601 W MOCKINGBIRD LN,STE 101,DALLAS,TX,75235,,(214)951-9710,,Automatic External Defibrillators (AEDS),N
,,"MERCY ASSISTED CARE, INC",MERCY ASSISTED CARE INC,1236 BARBERRY DRIVE,,JANESVILLE,WI,53545,,(608)755-7989,,Automatic External Defibrillators (AEDS),N
,,"MERCY ASSISTED CARE, INC",MERCYHEALTH AT HOME,1010 N WASHINGTON ST,,JANESVILLE,WI,53548,,(608)755-7989,,Automatic External Defibrillators (AEDS),N
,,"MERCY ASSISTED CARE, INC",MERCYHEALTH AT HOME MCHENRY COUNTY,1819 N DIVISION ST,,HARVARD,IL,60033,,(815)943-2071,,Automatic External Defibrillators (AEDS),N
,,"THERAPY SUPPLY HOUSE, INC","THERAPY SUPPLY HOUSE, INC",6725 STELLA LINK RD,,HOUSTON,TX,77005,,(713)669-0500,,Automatic External Defibrillators (AEDS),N
,,MEDICAL CENTER PHARMACY OF DURANT INC,ADVANCED CARE MEDICAL EQUIPMENT OF,1026 RADIO RD,,DURANT,OK,74701,,(580)924-2626,,Automatic External Defibrillators (AEDS),N
,,MEDICAL CENTER PHARMACY OF DURANT INC,ADVANCED CARE MEDICAL EQUIPMENT OF,1201 ARLINGTON ST,,ADA,OK,74820,,(580)436-6060,,Automatic External Defibrillators (AEDS),N
,,MEDICAL CENTER PHARMACY OF DURANT INC,ADVANCED CARE MEDICAL EQUIPMENT OF,908 N ROCKFORD RD,STE J,ARDMORE,OK,73401,,(580)223-6471,,Automatic External Defibrillators (AEDS),N
,,NOB HILL GENERAL STORE INC,NOB HILL #605,1700 AIRLINE HWY,,HOLLISTER,CA,95023,,(831)637-7425,,Automatic External Defibrillators (AEDS),N
,,CHOICE MEDICAL SUPPLY INC,CHOICE MEDICAL SUPPLY INC,17 WINDMILL CIR,,ABILENE,TX,79606,,(325)677-2250,,Automatic External Defibrillators (AEDS),N
,,CHOICE MEDICAL SUPPLY INC,CHOICE MEDICAL SUPPLY INC,101 S PARK DR,STE D,BROWNWOOD,TX,76801,,(325)641-2422,,Automatic External Defibrillators (AEDS),N
,,CHOICE MEDICAL SUPPLY INC,CHOICE MEDICAL SUPPLY INC,111 AVENUE N,,MARBLE FALLS,TX,78654,,(830)798-9248,,Automatic External Defibrillators (AEDS),N
,,K & S DRUG & SURGICAL INC,K&S DRUG & SURGICAL INC,266 COLUMBIA AVE,,FORT LEE,NJ,7024,,(201)886-9191,,Automatic External Defibrillators (AEDS),N
,,"CAROLINA HOME MEDICAL, INC",CAROLINA HOME MEDICAL,601-C NORTH 8TH STREET,,SMITHFIELD,NC,27577,,(919)938-3090,,Automatic External Defibrillators (AEDS),N
,,"CAROLINA HOME MEDICAL, INC",CAROLINA HOME MEDICAL,1301 COMMERCE DR,,NEW BERN,NC,28562,,(252)636-1711,,Automatic External Defibrillators (AEDS),N
,,ESJAY PHARMACY CORP,ESJAY PHARMACY CORP,556 GRAND STREET,,BROOKLYN,NY,11211,,(718)384-7901,,Automatic External Defibrillators (AEDS),N
,,ALL MEDICAL INC,ALL MEDICAL INC,1074 SUNSET BLVD,,WEST COLUMBIA,SC,29169,,(803)779-2011,,Automatic External Defibrillators (AEDS),N
,,ADVANCED MEDICAL EQUIPMENT INC,AME INC,9740 CONANT ST,STE 4,HAMTRAMCK,MI,48212,,(248)424-7395,,Automatic External Defibrillators (AEDS),N
,,SIMPSON'S PHARMACY,SIMPSON'S PHARMACY INC,10 NEWPORT AVE,,PAWTUCKET,RI,2861,,(401)722-7600,,Automatic External Defibrillators (AEDS),N
,,"NORCO, INC.",NORCO INC,1911 MEADOWLARK LN,STE A,BUTTE,MT,59701,,(406)494-1349,,Automatic External Defibrillators (AEDS),N
,,TRICOREX INC,HEALTHCARE EQUIPMENT & SUPPLY CO,628 OLD SAINT MARYS RD,,PERRYVILLE,MO,63775,,(573)547-4526,,Automatic External Defibrillators (AEDS),N
,,TRICOREX INC,"TRICOREX, INC",1505 N MARKET ST,STE 9,SPARTA,IL,62286,,(618)443-4325,,Automatic External Defibrillators (AEDS),N
,,TRICOREX INC,TRICOREX INC,435 W MAIN ST,,JACKSON,MO,63755,,(573)204-1628,,Automatic External Defibrillators (AEDS),N
,,TRICOREX INC,"TRICOREX, INC",918 VALLEY CREEK DR,,FARMINGTON,MO,63640,,(573)701-0044,,Automatic External Defibrillators (AEDS),N
,,ARMSCARE INC,ARMSCARE INC,85 GLADE DR,,KITTANNING,PA,16201,,(724)545-3200,,Automatic External Defibrillators (AEDS),N
,,GOULDS DISCOUNT MEDICAL LLC,GOULD'S DISCOUNT MEDICAL LLC,3901 DUTCHMANS LN,STE 100,LOUISVILLE,KY,40207,,(502)491-2000,,Automatic External Defibrillators (AEDS),N
,,GOULDS DISCOUNT MEDICAL LLC,GOULD'S DISCOUNT MEDICAL,6802 DIXIE HWY,,LOUISVILLE,KY,40258,,(502)286-9770,,Automatic External Defibrillators (AEDS),N
,,PZF CORP,PZF MANAGEMENT CO. INC,122N CENTRAL AVE,,VALLEY STREAM,NY,11580,,(516)812-6110,,Automatic External Defibrillators (AEDS),N
,,HEALTH AID DRUGS INC,HEALTH AID DRUGS INC,212 PALISADE AVE,,JERSEY CITY,NJ,7306,,(201)653-1441,,Automatic External Defibrillators (AEDS),N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,3125 28TH ST SW,,GRANDVILLE,MI,49418,,(616)249-2273,,Automatic External Defibrillators (AEDS),N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,124 W UPTON AVE,,REED CITY,MI,49677,,(231)832-4565,,Automatic External Defibrillators (AEDS),N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,1605 HASLETT RD,,HASLETT,MI,48840,,(517)485-9588,,Automatic External Defibrillators (AEDS),N
